site_id,lon,lat,elevation_m,slope_deg,landcover_type,nearest_road_distance_m,nearest_node_distance_m,candidate_role,is_deployable,recommendation_level,score,reject_reason,source,remark
CS-0688,114.697135,37.144561,37.0,0.71,耕地,0.0,12289.3,MOBILE_STATION,true,B,62.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0689,115.268562,37.162527,29.0,0.64,耕地,0.0,12720.6,MOBILE_STATION,true,B,62.21,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0690,114.221889,37.768887,375.0,2.88,草地,250.0,5434.9,RELAY,true,B,62.21,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0691,114.363331,37.741938,110.0,1.01,耕地,0.0,8975.8,MOBILE_STATION,true,B,62.2,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0692,114.221889,37.436512,386.0,5.46,草地,250.0,7684.1,RELAY,true,B,62.15,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0693,114.272808,37.202951,212.0,1.15,耕地,0.0,5793.4,MOBILE_STATION,true,B,62.14,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0694,114.397277,37.238884,135.0,0.32,耕地,0.0,7334.6,MOBILE_STATION,true,B,62.13,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0695,114.533062,37.009814,64.0,0.45,草地,0.0,10347.3,MOBILE_STATION,true,B,62.11,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0696,114.250177,37.355664,396.0,2.72,草地,0.0,798.6,MOBILE_STATION,true,B,62.09,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0697,114.776343,37.05473,37.0,0.71,耕地,0.0,12004.2,MOBILE_STATION,true,B,61.96,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0698,114.595297,37.463461,54.0,0.0,耕地,0.0,10247.1,MOBILE_STATION,true,B,61.92,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0699,114.306754,37.598208,198.0,3.0,耕地,0.0,7801.7,MOBILE_STATION,true,B,61.92,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0700,114.527404,37.072696,66.0,1.15,耕地,0.0,10671.5,MOBILE_STATION,true,B,61.83,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0701,114.312412,37.710497,229.0,1.86,草地,0.0,5727.2,MOBILE_STATION,true,B,61.82,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0702,114.804631,37.135578,33.0,0.64,耕地,250.0,13771.4,MOBILE_STATION,true,B,61.79,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0703,115.042254,37.193968,30.0,0.32,耕地,0.0,11943.9,MOBILE_STATION,true,B,61.79,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0704,114.776343,37.786853,44.0,0.32,耕地,0.0,10997.8,MOBILE_STATION,true,B,61.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0705,114.227546,37.714989,288.0,0.64,耕地,0.0,1785.9,MOBILE_STATION,true,B,61.76,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0706,115.076201,37.162527,33.0,0.32,耕地,0.0,11682.7,MOBILE_STATION,true,B,61.75,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0707,114.301096,37.180493,214.0,2.88,耕地,0.0,7057.7,MOBILE_STATION,true,B,61.74,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0708,114.0465,37.899142,358.0,4.93,草地,0.0,5619.9,RELAY,true,B,61.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0709,115.319482,37.144561,32.0,0.9,耕地,0.0,12298.6,MOBILE_STATION,true,B,61.72,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0710,114.352016,37.274816,214.0,0.64,耕地,0.0,4842.6,MOBILE_STATION,true,B,61.72,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0711,114.391619,37.598208,112.0,0.32,耕地,0.0,7758.7,MOBILE_STATION,true,B,61.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0712,114.731081,37.11312,36.0,0.0,耕地,0.0,11093.9,MOBILE_STATION,true,B,61.67,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0713,114.651873,37.449987,42.0,1.01,耕地,500.0,15156.5,MOBILE_STATION,true,B,61.67,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0714,114.640558,37.57575,44.0,0.64,耕地,0.0,11205.0,MOBILE_STATION,true,B,61.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0715,114.668847,37.607191,46.0,0.32,耕地,0.0,10766.8,MOBILE_STATION,true,B,61.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0716,115.353428,37.108628,32.0,0.0,耕地,0.0,11354.5,MOBILE_STATION,true,B,61.65,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0717,114.963047,37.220917,29.0,0.71,林地,0.0,12247.6,MOBILE_STATION,true,B,61.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0718,114.544377,37.9216,61.0,0.32,耕地,0.0,9914.6,MOBILE_STATION,true,B,61.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0719,114.233204,37.616174,359.0,1.31,林地,250.0,3648.7,MOBILE_STATION,true,B,61.59,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0720,114.368989,37.202951,163.0,1.01,耕地,0.0,6563.8,MOBILE_STATION,true,B,61.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0721,114.086104,37.104137,267.0,0.9,裸地,0.0,3556.3,MOBILE_STATION,true,B,61.54,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0722,114.187942,37.539818,726.0,4.02,林地,707.1,1152.9,TEMP_FIXED_STATION,true,B,61.54,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0723,114.923443,37.211934,31.0,0.32,耕地,0.0,11619.6,MOBILE_STATION,true,B,61.53,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0724,114.199258,37.494902,356.0,3.62,草地,0.0,4172.1,MOBILE_STATION,true,B,61.51,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0725,114.357673,37.818294,146.0,2.13,耕地,0.0,8120.4,MOBILE_STATION,true,B,61.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0726,114.804631,37.706005,40.0,0.71,耕地,0.0,11321.9,MOBILE_STATION,true,B,61.45,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0727,114.646216,37.135578,45.0,0.0,耕地,0.0,10277.1,MOBILE_STATION,true,B,61.41,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0728,114.527404,37.512868,129.0,1.01,耕地,0.0,7486.7,MOBILE_STATION,true,B,61.36,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0729,114.284123,37.283799,256.0,2.56,耕地,0.0,5272.5,MOBILE_STATION,true,B,61.34,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0730,114.187942,37.616174,301.0,1.35,耕地,0.0,634.7,MOBILE_STATION,true,B,61.34,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0731,114.159654,37.297274,391.0,1.59,草地,250.0,1817.5,MOBILE_STATION,true,B,61.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0732,114.131365,36.978373,695.0,5.25,耕地,901.4,5811.6,RELAY,true,B,61.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0733,114.425566,37.872193,92.0,0.0,草地,0.0,7862.9,MOBILE_STATION,true,B,61.3,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0734,114.210573,37.66109,295.0,1.27,裸地,0.0,2835.6,MOBILE_STATION,true,B,61.28,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0735,114.544377,36.928966,61.0,0.64,耕地,0.0,9892.8,MOBILE_STATION,true,B,61.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0736,114.165312,37.126595,297.0,2.74,耕地,250.0,6113.3,MOBILE_STATION,true,B,61.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0737,115.115805,37.193968,31.0,0.71,耕地,250.0,13498.0,MOBILE_STATION,true,B,61.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0738,114.278466,37.773379,173.0,1.35,耕地,0.0,6289.2,MOBILE_STATION,true,B,61.26,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0739,114.221889,37.333206,705.0,9.17,林地,0.0,3198.5,TEMP_FIXED_STATION,true,B,61.24,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0740,114.725424,37.818294,47.0,1.15,耕地,0.0,11125.3,MOBILE_STATION,true,B,61.24,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0741,114.238862,37.521852,283.0,2.29,耕地,250.0,5973.3,MOBILE_STATION,true,B,61.23,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0742,114.555693,36.987356,57.0,0.45,耕地,0.0,9854.1,MOBILE_STATION,true,B,61.21,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0743,114.346358,37.706005,193.0,0.45,耕地,0.0,4766.6,MOBILE_STATION,true,B,61.21,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0744,114.312412,37.746429,164.0,1.31,耕地,0.0,6471.9,MOBILE_STATION,true,B,61.2,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0745,114.233204,37.562276,317.0,0.71,耕地,559.0,5733.1,RELAY,true,B,61.19,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0746,114.352016,37.571259,120.0,1.15,耕地,250.0,9497.7,MOBILE_STATION,true,B,61.16,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0747,114.318069,37.364647,246.0,4.07,耕地,0.0,6822.2,MOBILE_STATION,true,B,61.15,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0748,114.26715,37.598208,325.0,6.28,草地,0.0,7064.3,RELAY,true,B,61.1,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0749,115.234616,37.158036,34.0,1.15,耕地,0.0,11800.3,MOBILE_STATION,true,B,61.08,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0750,114.578323,37.108628,57.0,0.0,耕地,0.0,9201.2,MOBILE_STATION,true,B,60.98,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0751,114.883839,37.193968,30.0,0.45,耕地,0.0,11278.8,MOBILE_STATION,true,B,60.95,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0752,114.221889,37.391596,300.0,1.15,耕地,250.0,4173.5,MOBILE_STATION,true,B,60.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0753,114.306754,37.409563,157.0,1.31,裸地,250.0,8181.7,MOBILE_STATION,true,B,60.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0754,114.261492,37.679056,211.0,1.62,耕地,0.0,5154.4,MOBILE_STATION,true,B,60.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0755,114.165312,37.252358,344.0,3.62,耕地,0.0,3850.6,MOBILE_STATION,true,B,60.9,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0756,114.691477,37.629649,44.0,0.95,耕地,0.0,10714.6,MOBILE_STATION,true,B,60.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0757,114.125708,37.086171,297.0,1.8,草地,0.0,1932.2,MOBILE_STATION,true,B,60.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0758,114.363331,37.791345,147.0,2.29,耕地,0.0,7590.2,MOBILE_STATION,true,B,60.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0759,114.651873,37.926092,57.0,0.95,耕地,0.0,9943.2,MOBILE_STATION,true,B,60.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0760,114.091762,37.467953,723.0,9.77,林地,0.0,207.7,TEMP_FIXED_STATION,true,B,60.69,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0761,114.470827,37.876685,75.0,0.32,耕地,0.0,8344.0,MOBILE_STATION,true,B,60.69,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0762,114.725424,37.849735,47.0,1.31,耕地,0.0,10756.3,MOBILE_STATION,true,B,60.68,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0763,114.844235,37.153544,33.0,0.71,耕地,0.0,11052.2,MOBILE_STATION,true,B,60.67,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0764,114.765027,37.656598,39.0,0.9,耕地,0.0,10810.0,MOBILE_STATION,true,B,60.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0765,114.504773,37.881176,70.0,1.31,耕地,0.0,9499.8,MOBILE_STATION,true,B,60.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0766,115.376059,37.036764,31.0,0.45,耕地,0.0,10891.6,MOBILE_STATION,true,B,60.62,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0767,114.1936,37.732955,370.0,5.02,林地,0.0,4335.3,TEMP_FIXED_STATION,true,B,60.54,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0768,114.4878,37.732955,73.0,0.64,耕地,0.0,8609.0,MOBILE_STATION,true,B,60.54,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0769,114.261492,37.310748,345.0,4.41,耕地,0.0,4234.5,MOBILE_STATION,true,B,60.51,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0770,114.567008,37.562276,50.0,0.45,耕地,0.0,9560.6,MOBILE_STATION,true,B,60.49,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0771,114.872524,37.023289,36.0,0.32,耕地,0.0,10262.4,MOBILE_STATION,true,B,60.46,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0772,114.170969,37.180493,373.0,4.55,林地,0.0,3733.6,MOBILE_STATION,true,B,60.46,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0773,114.793316,37.737446,43.0,0.71,耕地,0.0,10204.0,MOBILE_STATION,true,B,60.46,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0774,114.453854,36.955916,76.0,1.59,耕地,1274.8,18146.1,TEMP_FIXED_STATION,true,B,60.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0775,114.765027,37.090662,35.0,0.45,耕地,250.0,12135.6,MOBILE_STATION,true,B,60.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0776,114.453854,37.494902,148.0,0.45,耕地,0.0,5357.1,MOBILE_STATION,true,B,60.37,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0777,114.516089,37.360156,86.0,3.55,耕地,0.0,10639.9,MOBILE_STATION,true,B,60.28,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0778,114.391619,37.764396,133.0,1.31,耕地,0.0,6631.3,MOBILE_STATION,true,B,60.28,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0779,114.798974,37.032272,34.0,0.45,耕地,0.0,10347.2,MOBILE_STATION,true,B,60.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0780,114.838577,37.126595,32.0,0.64,裸地,0.0,10630.3,MOBILE_STATION,true,B,60.23,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0781,114.567008,37.490411,70.0,1.01,耕地,0.0,8799.5,MOBILE_STATION,true,B,60.21,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0782,115.110147,37.162527,32.0,0.45,耕地,0.0,10289.4,MOBILE_STATION,true,B,60.06,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0783,114.555693,37.414054,108.0,1.94,耕地,0.0,7859.9,MOBILE_STATION,true,B,59.97,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0784,114.0465,37.090662,393.0,7.39,林地,0.0,5599.3,RELAY,true,B,59.92,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0785,114.510431,37.710497,67.0,0.0,耕地,0.0,7657.0,MOBILE_STATION,true,B,59.89,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0786,114.278466,37.149052,317.0,7.29,林地,559.0,10930.7,RELAY,true,B,59.85,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0787,115.27422,37.135578,33.0,0.32,耕地,0.0,9863.1,MOBILE_STATION,true,B,59.82,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0788,114.578323,37.436512,69.0,1.35,裸地,0.0,8822.4,MOBILE_STATION,true,B,59.82,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0789,114.68582,37.117612,44.0,0.32,林地,0.0,9145.6,MOBILE_STATION,true,B,59.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0790,115.008308,37.193968,31.0,0.64,耕地,0.0,10303.4,MOBILE_STATION,true,B,59.8,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0791,114.346358,37.620666,155.0,0.71,耕地,0.0,4808.2,MOBILE_STATION,true,B,59.76,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0792,114.702793,37.872193,53.0,1.01,耕地,0.0,9250.0,MOBILE_STATION,true,B,59.76,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0793,114.555693,37.535326,59.0,1.01,耕地,0.0,8910.7,MOBILE_STATION,true,B,59.74,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0794,115.353428,37.072696,31.0,0.0,耕地,0.0,9593.9,MOBILE_STATION,true,B,59.71,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0795,114.674504,37.899142,52.0,0.45,林地,0.0,8663.3,MOBILE_STATION,true,B,59.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0796,114.600954,37.57575,46.0,1.01,耕地,0.0,9488.7,MOBILE_STATION,true,B,59.59,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0797,114.68582,37.80482,45.0,0.0,耕地,0.0,8556.8,MOBILE_STATION,true,B,59.59,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0798,114.595297,36.982865,55.0,0.0,耕地,0.0,7874.9,MOBILE_STATION,true,B,59.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0799,114.187942,37.988973,286.0,10.42,草地,250.0,12196.9,TEMP_FIXED_STATION,true,B,59.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0800,114.550035,37.045747,62.0,0.71,耕地,0.0,8153.7,MOBILE_STATION,true,B,59.41,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0801,115.064885,37.126595,33.0,0.32,耕地,0.0,9467.1,MOBILE_STATION,true,B,59.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0802,114.521746,37.396088,82.0,0.71,耕地,0.0,7171.1,MOBILE_STATION,true,B,59.37,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0803,114.272808,37.238884,230.0,2.25,耕地,0.0,3727.2,MOBILE_STATION,true,B,59.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0804,114.567008,36.955916,55.0,0.64,耕地,0.0,8350.3,MOBILE_STATION,true,B,59.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0805,114.199258,37.238884,268.0,1.01,耕地,250.0,3255.7,MOBILE_STATION,true,B,59.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0806,114.419908,37.427529,144.0,1.94,耕地,0.0,5951.9,MOBILE_STATION,true,B,59.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0807,114.53872,37.894651,60.0,0.45,耕地,0.0,7865.8,MOBILE_STATION,true,B,59.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0808,114.448196,37.741938,86.0,0.71,耕地,0.0,6877.8,MOBILE_STATION,true,B,59.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0809,114.289781,37.382613,249.0,4.24,草地,0.0,5110.2,MOBILE_STATION,true,B,59.24,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0810,114.600954,37.917109,57.0,0.45,耕地,0.0,7975.6,MOBILE_STATION,true,B,59.22,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0811,114.165312,37.584733,386.0,3.51,林地,250.0,2755.0,MOBILE_STATION,true,B,59.21,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0812,114.165312,37.638632,382.0,3.44,草地,250.0,2877.5,MOBILE_STATION,true,B,59.2,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0813,114.770685,37.688039,35.0,0.32,耕地,0.0,9130.9,MOBILE_STATION,true,B,59.19,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0814,114.75937,37.023289,38.0,0.71,耕地,0.0,9272.6,MOBILE_STATION,true,B,59.14,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0815,114.419908,37.566767,177.0,0.95,林地,0.0,3729.0,MOBILE_STATION,true,B,59.09,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0816,114.12005,37.571259,801.0,6.12,林地,901.4,2329.4,TEMP_FIXED_STATION,true,B,59.08,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0817,115.042254,37.162527,30.0,0.45,草地,0.0,9502.9,MOBILE_STATION,true,B,59.07,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0818,114.657531,37.643124,49.0,0.64,耕地,0.0,8440.9,MOBILE_STATION,true,B,59.05,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0819,114.295439,37.652107,187.0,1.62,耕地,0.0,4048.6,MOBILE_STATION,true,B,59.05,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0820,114.41425,37.503885,201.0,2.56,耕地,250.0,6287.9,MOBILE_STATION,true,B,59.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0821,114.086104,37.890159,306.0,1.94,草地,250.0,2004.0,MOBILE_STATION,true,B,59.02,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0822,114.974362,37.193968,31.0,0.45,耕地,0.0,9368.3,MOBILE_STATION,true,B,59.01,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0823,114.380304,37.629649,120.0,0.64,耕地,0.0,5229.0,MOBILE_STATION,true,B,59.01,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
